,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
506,59,0,"glasgow, scotland, uk",english228,english,female,774,uk,FALSE,,,,0.086956522,0.08
507,25,0,"burlington, vermont, usa",english229,english,male,775,usa,FALSE,,,,0.043478261,0.057130855
508,43,0,"englewood, tennessee, usa",english23,english,male,81,usa,FALSE,,,,0.014492754,0.028775467
509,35,0,"launceston, tasmania, australia",english230,english,male,776,australia,FALSE,,,,0.144927536,0.23561704
510,22,0,"tampa, florida, usa",english231,english,male,791,usa,FALSE,,,,0.014492754,0.028775467
511,32,0,"metairie, louisiana, usa",english232,english,female,798,usa,FALSE,,,,0.014492754,0.028775467
512,26,0,"edmonton, alberta, canada",english233,english,female,793,canada,FALSE,,,,0,0
513,49,0,"bloomington, indiana, usa",english234,english,male,794,usa,FALSE,,,,0,0
514,52,0,"richmond, virginia, usa",english235,english,female,795,usa,FALSE,,,,0.014492754,0.028775467
515,44,0,"st. charles, illinois, usa",english236,english,male,799,usa,FALSE,,,,0.014492754,0.028775467
516,22,0,"jeffersonville, ohio, usa",english237,english,female,801,usa,FALSE,,,,0,0
517,21,0,"vancouver, british  columbia, canada",english238,english,female,802,canada,FALSE,,,,0.115942029,0.170345596
518,19,0,"fort kobbe, panama",english239,english,male,803,panama,FALSE,,,,0,0
519,37,0,"glasgow, scotland, uk",english24,english,male,82,uk,FALSE,,,,0.130434783,0.18983466
520,26,0,"guelph, ontario, canada",english240,english,male,815,canada,FALSE,,,,0.014492754,0.028775467
521,52,0,"wanganui, new zealand",english241,english,female,817,new zealand,FALSE,,,,0,0
522,77,0,"laurel, mississippi, usa",english242,english,female,818,usa,FALSE,,,,0.057971014,0.099531117
523,27,0,"fredericton, new brunswick, canada",english243,english,male,820,canada,FALSE,,,,0.043478261,0.071611253
524,23,0,"san francisco, california, usa",english244,english,male,821,usa,FALSE,,,,0.028985507,0.042650104
525,25,0,"pittsburgh, pennsylvania, usa",english245,english,male,824,usa,FALSE,,,,0.028985507,0.043265132
526,32,0,"los angeles, california, usa",english246,english,male,825,usa,FALSE,,,,0.028985507,0.057130855
527,33,0,"prince rupert, british columbia, canada",english247,english,male,835,canada,FALSE,,,,0,0
528,18,0,"philadelphia, pennsylvania, usa",english248,english,female,840,usa,FALSE,,,,0,0
529,29,0,"boston, massachusetts, usa",english249,english,female,850,usa,FALSE,,,,0.101449275,0.163911002
530,57,0,"atlanta, georgia, usa",english25,english,male,83,usa,FALSE,,,,0.086956522,0.128458498
531,19,0,"chester, england, uk",english250,english,male,852,uk,FALSE,,,,0.217391304,0.345662989
532,21,0,"mt. kisco, new york, usa",english251,english,male,855,usa,FALSE,,,,0.028985507,0.043265132
533,25,0,"san jose ca, california, usa",english252,english,female,856,usa,FALSE,,,,0.072463768,0.127024723
534,21,0,"dublin, ireland",english253,english,male,857,ireland,FALSE,,,,0.072463768,0.125258799
535,39,0,"eugene, oregon, usa",english254,english,male,858,usa,FALSE,,,,0,0
536,24,0,"oamaru, new zealand",english255,english,female,859,new zealand,FALSE,,,,0.101449275,0.180733163
537,23,0,"laurinburg, north carolina, usa",english256,english,male,861,usa,FALSE,,,,0.246376812,0.387523629
538,24,0,"san diego, california, usa",english257,english,male,863,usa,FALSE,,,,0,0
539,24,0,"kilkenny, ireland",english258,english,male,869,ireland,FALSE,,,,0,0
540,23,0,"singapore, singapore",english259,english,male,870,singapore,FALSE,,,,0.202898551,0.355285592
541,71,0,"smith island, maryland, usa",english26,english,male,84,usa,FALSE,,,,0.043478261,0.085066163
542,18,0,"phoenix, arizona, usa",english260,english,female,871,usa,FALSE,,,,0,0
543,59,0,"forestville, maryland, usa",english261,english,female,875,usa,FALSE,,,,0.115942029,0.1685053
544,60,0,"naylor, maryland, usa",english262,english,male,876,usa,FALSE,,,,0.130434783,0.218441504
545,21,0,"oak forest, illinois, usa",english263,english,male,884,usa,FALSE,,,,0.014492754,0.028775467
546,21,0,"freemont, california, usa",english264,english,male,889,usa,FALSE,,,,0.028985507,0.043265132
547,31,0,"vancouver wa, washington, usa",english265,english,male,890,usa,FALSE,,,,0.043478261,0.057130855
548,18,0,"san diego, california, usa",english266,english,male,899,usa,FALSE,,,,0.028985507,0.043265132
549,66,0,"leeds, uk",english267,english,male,900,uk,FALSE,,,,0.985507246,0.99968494
550,67,0,"leeds, uk",english268,english,female,901,uk,FALSE,,,,0.144927536,0.218441504
551,22,0,"adelaide, australia",english269,english,female,902,australia,FALSE,,,,0.028985507,0.057130855
552,37,0,"smith island, maryland, usa",english27,english,female,85,usa,FALSE,,,,0.101449275,0.155906895
553,29,0,"cape town, south africa",english270,english,male,903,south africa,FALSE,,,,0.101449275,0.1685053
554,32,0,"cape town, south africa",english271,english,female,904,south africa,FALSE,,,,0.130434783,0.22128488
555,20,0,"dallas, texas, usa",english272,english,male,905,usa,FALSE,,,,0.028985507,0.057130855
556,46,0,"blue bell, pennsylvania, usa",english273,english,male,907,usa,FALSE,,,,0,0
557,25,0,"sydney, australia",english274,english,female,909,australia,FALSE,,,,0,0
558,20,0,"clifton, new jersey, usa",english275,english,female,912,usa,FALSE,,,,0,0
559,50,0,"chattanooga, tennessee, usa",english276,english,female,918,usa,FALSE,,,,0.043478261,0.085066163
560,48,0,"hudson, new york, usa",english277,english,female,919,usa,FALSE,,,,0.014492754,0.028775467
561,18,0,"augusta, georgia, usa",english278,english,female,921,usa,FALSE,,,,0.057971014,0.086091283
562,30,0,"singapore, singapore",english279,english,female,922,singapore,FALSE,,,,0,0
563,54,0,"toronto, ontario, canada",english28,english,male,86,canada,FALSE,,,,0.028985507,0.042650104
564,19,0,"ramsey, isle of man",english280,english,female,935,isle of man,FALSE,,,,0.086956522,0.127024723
565,23,0,"ramsey mn, minnesota, usa",english281,english,male,937,usa,FALSE,,,,0.028985507,0.057130855
566,20,0,"tampa, florida, usa",english282,english,male,939,usa,FALSE,,,,0.028985507,0.042650104
567,18,0,"pelham, new york, usa",english283,english,male,951,usa,FALSE,,,,0.101449275,0.1685053
568,33,0,"gainesville, florida, usa",english284,english,male,952,usa,FALSE,,,,0.043478261,0.057754705
569,50,0,"melbourne, australia",english285,english,male,961,australia,FALSE,,,,0.057971014,0.099531117
570,21,0,"beaumont, texas, usa",english286,english,female,977,usa,FALSE,,,,0.014492754,0.028775467
571,27,0,"singapore, singapore",english287,english,female,981,singapore,FALSE,,,,0.173913043,0.268851082
572,26,0,"st. louis, missouri, usa",english288,english,female,982,usa,FALSE,,,,0,0
573,19,0,"fairfax, virginia, usa",english289,english,female,983,usa,FALSE,,,,0.028985507,0.043265132
574,54,0,"lindsay, ontario, canada",english29,english,female,87,canada,FALSE,,,,0.014492754,0.028775467
575,20,0,"duluth, georgia, usa",english290,english,male,986,usa,FALSE,,,,0.072463768,0.11258139
576,18,0,"belize city, belize",english291,english,male,1026,belize,FALSE,,,,0,0
577,38,0,"kansas city, missouri, usa",english292,english,male,1051,usa,FALSE,,,,0.014492754,0.028775467
578,22,0,"billings, montana, usa",english293,english,female,1052,usa,FALSE,,,,0.014492754,0.028775467
579,19,0,"naracoorte, australia",english294,english,female,1060,australia,FALSE,,,,0.014492754,0.014285714
580,25,0,"airdrie, alberta, canada",english295,english,male,1067,canada,FALSE,,,,0.014492754,0.028775467
581,18,0,"edmonton, alberta, canada",english296,english,female,1070,canada,FALSE,,,,0.028985507,0.057130855
582,19,0,"lindenhurst, new york, usa",english297,english,male,1071,usa,FALSE,,,,0.101449275,0.180733163
583,22,0,"lismore, new south wales, australia",english298,english,male,1072,australia,FALSE,,,,0.028985507,0.057130855
584,59,0,"windsor, ontario, canada",english299,english,male,1075,canada,FALSE,,,,0,0
585,26,0,"brisbane, australia",english3,english,female,88,australia,FALSE,,,,0.043478261,0.057754705
586,30,0,"st. mary's, ontario, canada",english30,english,female,89,canada,FALSE,,,,0,0
587,18,0,"dublin, ireland",english300,english,male,1076,ireland,FALSE,,,,0.043478261,0.071611253
588,41,0,"toronto, ontario, canada",english301,english,male,1078,canada,FALSE,,,,0.014492754,0.028775467
589,22,0,"melbourne, australia",english302,english,male,1085,australia,FALSE,,,,0.014492754,0.028775467
590,45,0,"anaheim, california, usa",english303,english,female,1086,usa,FALSE,,,,0.043478261,0.070600414
591,20,0,"clare, ireland",english304,english,female,1088,ireland,FALSE,,,,0.043478261,0.057754705
592,24,0,"la paz, bolivia",english305,english,female,1094,bolivia,FALSE,,,,0.188405797,0.200880572
593,24,0,"london, uk",english306,english,female,1093,uk,FALSE,,,,0.057971014,0.070600414
594,48,0,"alexandria, va, usa",english307,english,male,1100,usa,FALSE,,,,0.072463768,0.127024723
595,34,0,"cardiff, wales, uk",english308,english,male,1101,uk,FALSE,,,,0.144927536,0.218441504
596,44,0,"dunedin, new zealand",english309,english,female,1105,new zealand,FALSE,,,,0.028985507,0.028169014
597,31,0,"st. augustine, trinidad",english31,english,female,90,trinidad,FALSE,,,,0.028985507,0.043265132
598,37,0,"oxford, uk",english310,english,female,1108,uk,FALSE,,,,0.086956522,0.139676539
599,38,0,"detroit, michigan, usa",english311,english,female,1110,usa,FALSE,,,,0,0
600,40,0,"edmonton, alberta, canada",english312,english,female,1113,canada,FALSE,,,,0,0
601,28,0,"silver spring, maryland, usa",english313,english,male,1119,usa,FALSE,,,,0.043478261,0.085066163
602,26,0,"memphis, tennessee, usa",english314,english,female,1120,usa,FALSE,,,,0.043478261,0.070600414
603,25,0,"los angeles, california, usa",english315,english,male,1121,usa,FALSE,,,,0.15942029,0.272333982
604,33,0,"sacramento, california, usa",english316,english,male,1122,usa,FALSE,,,,0,0
605,26,0,"burlington, vermont, usa",english317,english,male,1132,usa,FALSE,,,,0,0
606,46,0,"sarnia, ontario, canada",english318,english,male,1137,canada,FALSE,,,,0.014492754,0.028775467
607,29,0,"grimsby, lincolnshire, uk",english319,english,male,1138,uk,FALSE,,,,0.217391304,0.345662989
608,50,0,"fresno, california, usa",english32,english,female,91,usa,FALSE,,,,0.043478261,0.057754705
609,59,0,"maryland county, liberia",english320,english,female,1162,liberia,FALSE,,,,0.130434783,0.22128488
610,52,0,"brooklyn, new york, usa",english321,english,male,1163,usa,FALSE,,,,0.014492754,0.028775467
611,29,0,"yorkton, saskatchewan, canada",english322,english,male,1172,canada,FALSE,,,,0.014492754,0.028775467
612,31,0,"regina, saskatchewan, canada",english323,english,female,1173,canada,FALSE,,,,0,0
613,28,0,"st. marys, ontario, canada",english324,english,male,1174,canada,FALSE,,,,0.043478261,0.071611253
614,32,0,"reading, pennsylvania, usa",english325,english,male,1176,usa,FALSE,,,,0,0
615,53,0,"fairborn, ohio, usa",english326,english,male,1188,usa,FALSE,,,,0.072463768,0.113995241
616,27,0,"dunedin, florida, usa",english327,english,male,1205,usa,FALSE,,,,0,0
617,23,0,"hollywood, florida, usa",english328,english,female,1206,usa,FALSE,,,,0.043478261,0.071611253
618,21,0,"boise, idaho, usa",english329,english,female,1207,usa,FALSE,,,,0.014492754,0.028775467
619,21,0,"san diego, california, usa",english33,english,male,92,usa,FALSE,,,,0.014492754,0.028775467
620,18,0,"augusta, georgia, usa",english330,english,female,1208,usa,FALSE,,,,0.028985507,0.043265132
621,28,0,"perth, australia",english331,english,female,1209,australia,FALSE,,,,0.028985507,0.043265132
622,20,0,"baltimore, maryland, usa",english332,english,female,1212,usa,FALSE,,,,0.115942029,0.1685053
623,32,0,"spokane, washington, usa",english333,english,female,1214,usa,FALSE,,,,0.028985507,0.057130855
624,18,0,"derby, england, uk",english334,english,female,1215,uk,FALSE,,,,0.028985507,0.043265132
625,6,0,"washington, district of columbia, usa",english335,english,male,1216,usa,FALSE,,,,0.202898551,0.322866345
626,46,0,"baltimore, maryland, usa",english336,english,female,1217,usa,FALSE,,,,0.057971014,0.086091283
627,84,0,"jersey city, new jersey, usa",english337,english,female,1218,usa,FALSE,,,,0.028985507,0.043265132
628,53,0,"sydney, australia",english338,english,female,1219,australia,FALSE,,,,0,0
629,54,0,"chicago, illinois, usa",english339,english,male,1220,usa,FALSE,,,,0,0
630,18,0,"ronkonkoma, new york, usa",english34,english,female,93,usa,FALSE,,,,0.086956522,0.151966874
631,19,0,"charleston, west virginia, usa",english340,english,male,1222,usa,FALSE,,,,0.014492754,0.028775467
632,23,0,"new york, new york, usa",english341,english,female,1224,usa,FALSE,,,,0.057971014,0.099531117
633,33,0,"kansas city, missouri, usa",english342,english,male,1225,usa,FALSE,,,,0.014492754,0.028775467
634,23,0,"portland, maine, usa",english343,english,male,1226,usa,FALSE,,,,0.028985507,0.043265132
635,19,0,"lumberton, north carolina, usa",english344,english,female,1232,usa,FALSE,,,,0.028985507,0.057130855
636,20,0,"kansas city, missouri, usa",english345,english,male,1233,usa,FALSE,,,,0.028985507,0.043265132
637,60,0,"east hartford, connecticut, usa",english346,english,male,1235,usa,FALSE,,,,0.057971014,0.11258139
638,22,0,"burnsville, minnesota, usa",english347,english,female,1236,usa,FALSE,,,,0,0
639,20,0,"las pinas, philippines",english348,english,female,1237,philippines,FALSE,,,,0.028985507,0.043265132
640,24,0,"warrenton, virginia, usa",english349,english,female,1239,usa,FALSE,,,,0.028985507,0.057130855
641,60,0,"milwaukee, wisconsin, usa",english35,english,female,94,usa,FALSE,,,,0,0
642,18,0,"polesworth, staffordshire, uk",english350,english,female,1241,uk,FALSE,,,,0.130434783,0.197324415
643,37,0,"carthage, missouri, usa",english351,english,male,1242,usa,FALSE,,,,0.014492754,0.014492754
644,25,0,"singapore, singapore",english352,english,male,1243,singapore,FALSE,,,,0.072463768,0.098136646
645,18,0,"saskatoon, saskatchewan, canada",english353,english,male,1246,canada,FALSE,,,,0.014492754,0.028775467
646,23,0,"christchurch, new zealand",english354,english,female,1250,new zealand,FALSE,,,,0.144927536,0.254658385
647,19,0,"los angeles, california, usa",english355,english,male,1256,usa,FALSE,,,,0.043478261,0.057130855
648,23,0,"morden, manitoba, canada",english356,english,female,1257,canada,FALSE,,,,0,0
649,24,0,"alto, georgia, usa",english357,english,male,1258,usa,FALSE,,,,0.057971014,0.085066163
650,19,0,"fredericton, new brunswick, canada",english358,english,male,1259,canada,FALSE,,,,0.057971014,0.098136646
651,32,0,"sackville, new brunswick, canada",english359,english,male,1276,canada,FALSE,,,,0.014492754,0.028775467
652,60,0,"arcadia, wisconsin, usa",english36,english,male,95,usa,FALSE,,,,0.130434783,0.197324415
653,19,0,"erie, pennsylvania, usa",english360,english,female,1277,usa,FALSE,,,,0,0
654,20,0,"burnsville, minnesota, usa",english361,english,female,1280,usa,FALSE,,,,0.072463768,0.083690549
655,21,0,"cork, ireland",english362,english,male,1281,ireland,FALSE,,,,0.014492754,0.028775467
656,20,0,"castle donington, uk",english363,english,male,1287,uk,FALSE,,,,0.115942029,0.182916118
657,28,0,"sydney, australia",english364,english,female,1288,australia,FALSE,,,,0,0
658,52,0,"oxford, uk",english365,english,male,1292,uk,FALSE,,,,0.043478261,0.071611253
659,25,0,"bournesmouth, uk",english366,english,female,1293,uk,FALSE,,,,0,0
660,25,0,"birkenhead, uk",english367,english,female,1294,uk,FALSE,,,,1,1
661,43,0,"strattford-on-avon, uk",english368,english,male,1295,uk,FALSE,,,,0,0
662,27,0,"mcminnville, oregon, usa",english369,english,male,1297,usa,FALSE,,,,0,0
663,28,0,"yole, india",english37,english,female,96,india,FALSE,,,,0.028985507,0.043265132
664,22,0,"pondicherry, india",english370,english,male,1302,india,FALSE,,,,0.028985507,0.043265132
665,27,0,"colorado springs, colorado, usa",english371,english,female,1303,usa,FALSE,,,,0,0
666,80,0,"christiansburg, virginia, usa",english372,english,male,1307,usa,FALSE,,,,0.014492754,0.028775467
667,22,0,"russellville, kentucky, usa",english373,english,male,1308,usa,FALSE,,,,0.014492754,0.028775467
668,36,0,"milford haven, wales, uk",english374,english,male,1310,uk,FALSE,,,,0.014492754,0.028775467
669,28,0,"manchester, connecticut, usa",english375,english,male,1312,usa,FALSE,,,,0.057971014,0.099531117
670,46,0,"pasadena, california, usa",english376,english,male,1315,usa,FALSE,,,,0,0
671,32,0,"trenton, michigan, usa",english377,english,female,1319,usa,FALSE,,,,0.014492754,0.014492754
672,38,0,"silver spring, maryland, usa",english378,english,female,1320,usa,FALSE,,,,0.043478261,0.071611253
673,43,0,"summit, new jersey, usa",english379,english,male,1321,usa,FALSE,,,,0.028985507,0.028985507
674,27,0,"littlehampton, uk",english38,english,male,97,uk,FALSE,,,,0,0
675,34,0,"roanoke, virginia, usa",english380,english,female,1323,usa,FALSE,,,,0.014492754,0.028775467
676,85,0,"pike county, kentucky, usa",english381,english,male,1324,usa,FALSE,,,,0.043478261,0.071611253
677,34,0,"arlington, virginia, usa",english382,english,male,1325,usa,FALSE,,,,0.15942029,0.1375
678,32,0,"washington, district of columbia, usa",english383,english,female,1326,usa,FALSE,,,,0.101449275,0.166351607
679,57,0,"williamson, west virginia, usa",english384,english,male,1327,usa,FALSE,,,,0,0
680,77,0,"mcveigh, kentucky, usa",english385,english,female,1328,usa,FALSE,,,,0.014492754,0.028775467
681,56,0,"los angeles, california, usa",english386,english,female,1330,usa,FALSE,,,,0.028985507,0.043265132
682,21,0,"lancaster, california, usa",english387,english,female,1331,usa,FALSE,,,,0.086956522,0.139676539
683,70,0,"bluefield, west virginia, usa",english388,english,female,1332,usa,FALSE,,,,0.115942029,0.180733163
684,71,0,"aldie, virginia, usa",english389,english,female,1333,usa,FALSE,,,,0.275362319,0.418426501
685,59,0,"new orleans, louisiana, usa",english39,english,female,98,usa,FALSE,,,,0.043478261,0.071611253
686,74,0,"milwaukee, wisconsin, usa",english390,english,male,1334,usa,FALSE,,,,0,0
687,84,0,"milton, florida, usa",english391,english,female,1335,usa,FALSE,,,,0.144927536,0.229606625
688,62,0,"warrenton, virginia, usa",english392,english,male,1336,usa,FALSE,,,,0.376811594,0.411413043
689,58,0,"washington, district of columbia, usa",english393,english,female,1337,usa,FALSE,,,,0.014492754,0.014285714
690,82,0,"aiken, south carolina, usa",english394,english,female,1339,usa,FALSE,,,,0.072463768,0.127024723
691,39,0,"alexandria, virginia, usa",english395,english,male,1340,usa,FALSE,,,,0.057971014,0.085066163
692,48,0,"orange, virginia, usa",english396,english,female,1341,usa,FALSE,,,,0.086956522,0.166351607
693,76,0,"wadesboro, north carolina, usa",english397,english,female,1342,usa,FALSE,,,,0.173913043,0.23684733
694,83,0,"salisbury, north carolina, usa",english398,english,female,1343,usa,FALSE,,,,0.057971014,0.099531117
695,80,0,"la grange, georgia, usa",english399,english,female,1345,usa,FALSE,,,,0.217391304,0.257198068
696,53,0,"saint anne's bay, jamaica",english4,english,female,99,jamaica,FALSE,,,,0,0
697,53,0,"dudley, uk",english40,english,male,100,uk,FALSE,,,,0.028985507,0.057130855
698,59,0,"shanklin, isle of wight, uk",english400,english,female,1348,uk,FALSE,,,,0,0
699,26,0,"lucerne, switzerland",english401,english,male,1349,switzerland,FALSE,,,,0.043478261,0.057754705
700,26,0,"canberra, australia",english402,english,female,1350,australia,FALSE,,,,0.014492754,0.028775467
701,29,0,"sydney, australia",english403,english,female,1351,australia,FALSE,,,,0.188405797,0.327329193
702,29,0,"windsor, australia",english404,english,male,1352,australia,FALSE,,,,0.057971014,0.098136646
703,32,0,"geelong, australia",english405,english,female,1353,australia,FALSE,,,,0,0
704,24,0,"pensacola, florida, usa",english406,english,female,1358,usa,FALSE,,,,0,0
705,47,0,"windsor, ontario, canada",english407,english,male,1360,canada,FALSE,,,,0,0
706,64,0,"lynwood, california, usa",english408,english,male,1361,usa,FALSE,,,,0,0
707,60,0,"maitland, australia",english409,english,female,1362,australia,FALSE,,,,0.043478261,0.070600414
708,44,0,"wellington, new zealand",english41,english,male,101,new zealand,FALSE,,,,0.014492754,0.028775467
709,35,0,"hamilton, new zealand",english410,english,male,1363,new zealand,FALSE,,,,0.043478261,0.057754705
710,26,0,"washington, district of columbia, usa",english411,english,female,1371,usa,FALSE,,,,0.028985507,0.043265132
711,31,0,"washington, district of columbia, usa",english412,english,female,1372,usa,FALSE,,,,0.014492754,0.028775467
712,20,0,"manchester, england, uk",english413,english,female,1373,uk,FALSE,,,,0.101449275,0.180733163
713,30,0,"woonsocket, rhode island, usa",english414,english,female,1374,usa,FALSE,,,,0.057971014,0.086091283
714,32,0,"woonsocket, rhode island, usa",english415,english,male,1375,usa,FALSE,,,,0.130434783,0.206947997
715,34,0,"sydney, australia",english416,english,male,1377,australia,FALSE,,,,0.028985507,0.057130855
716,20,0,"cardiff, wales, uk",english417,english,female,1380,uk,FALSE,,,,0.086956522,0.154092072
717,29,0,"arlington, virginia",english418,english,male,1384,virginia,FALSE,,,,0.014492754,0.014492754
718,27,0,"youngstown, ohio, usa",english419,english,male,1385,usa,FALSE,,,,0.028985507,0.057130855
719,65,0,"nigel, south africa",english42,english,male,102,south africa,FALSE,,,,0.028985507,0.057130855
720,21,0,"auckland, new zealand",english420,english,male,1387,new zealand,FALSE,,,,0.057971014,0.11258139
721,38,0,"landstuhl, germany",english421,english,male,1388,germany,FALSE,,,,0,0
722,31,0,"rochester, new york, usa",english422,english,male,1390,usa,FALSE,,,,0.014492754,0.028775467
723,24,0,"baltimore, maryland, usa",english423,english,female,1395,usa,FALSE,,,,0.028985507,0.057130855
724,75,0,"danville, virginia, usa",english424,english,male,1409,usa,FALSE,,,,0.188405797,0.313329251
725,31,0,"danville, virginia, usa",english425,english,male,1410,usa,FALSE,,,,0.014492754,0.028775467
726,30,0,"florence, south carolina, usa",english426,english,female,1411,usa,FALSE,,,,0.043478261,0.071611253
727,68,0,"hanover, pennsylvania, usa",english427,english,female,1412,usa,FALSE,,,,0.043478261,0.071611253
728,55,0,"kingstree, south carolina, usa",english428,english,female,1413,usa,FALSE,,,,0.028985507,0.057130855
729,19,0,"philadelphia, pennsylvania, usa",english429,english,female,1416,usa,FALSE,,,,0.028985507,0.043265132
730,47,0,"vancouver, british columbia, canada",english43,english,male,103,canada,FALSE,,,,0.028985507,0.043265132
731,23,0,"melbourne, australia",english430,english,female,1419,australia,FALSE,,,,0.101449275,0.1685053
732,23,0,"green bay, wisconsin, usa",english431,english,female,1423,usa,FALSE,,,,0.086956522,0.139676539
733,22,0,"dublin, ireland",english432,english,female,1428,ireland,FALSE,,,,0.028985507,0.057130855
734,32,0,"gladwin, michigan, usa",english433,english,female,1430,usa,FALSE,,,,0.014492754,0.028775467
735,24,0,"kansas city, kansas, usa",english434,english,male,1469,usa,FALSE,,,,0.043478261,0.085066163
736,20,0,"palm springs, california, usa",english435,english,female,1471,usa,FALSE,,,,0.072463768,0.139676539
737,19,0,"freeport, the bahamas",english436,english,female,1475,the bahamas,FALSE,,,,0.217391304,0.321652607
738,21,0,"cleveland, ohio, usa",english437,english,male,1477,usa,FALSE,,,,0,0
739,20,0,"houston, texas, usa",english438,english,female,1492,usa,FALSE,,,,0.014492754,0.028775467
740,18,0,"richmond, british columbia, canada",english439,english,female,1493,canada,FALSE,,,,0.028985507,0.057130855
741,63,0,"winston salem, north carolina, usa",english44,english,female,104,usa,FALSE,,,,0.043478261,0.071611253
742,22,0,"glasgow, scotland, uk",english440,english,female,1502,uk,FALSE,,,,0.173913043,0.289446826
743,19,0,"oquawka, illinois, usa",english441,english,female,1524,usa,FALSE,,,,0,0
744,23,0,"salisbury mills, new york, usa",english442,english,male,1528,usa,FALSE,,,,0.101449275,0.1685053
745,31,0,"fort collins, colorado, usa",english443,english,male,1530,usa,FALSE,,,,0,0
746,24,0,"anniston, alabama, usa",english444,english,male,1531,usa,FALSE,,,,0,0
747,60,0,"san francisco, california, usa",english445,english,male,1532,usa,FALSE,,,,0,0
748,23,0,"moorhead, minnesota, usa",english446,english,female,1533,usa,FALSE,,,,0.014492754,0.028775467
749,21,0,"hartford, connecticut, usa",english447,english,male,1534,usa,FALSE,,,,0.014492754,0.028775467
750,20,0,"isle of arran, scotland, uk",english448,english,male,1536,uk,FALSE,,,,0.101449275,0.180733163
751,27,0,"barton, vermont, usa",english449,english,male,1538,usa,FALSE,,,,0.043478261,0.071611253
752,52,0,"pine bluff, arkansas, usa",english45,english,male,105,usa,FALSE,,,,0.115942029,0.17826087
753,26,0,"windsor, uk",english450,english,male,1544,uk,FALSE,,,,0.231884058,0.383179622
754,44,0,"hazlehurst, georgia, usa",english451,english,male,1546,usa,FALSE,,,,0,0
755,24,0,"newcastle, australia",english452,english,male,1547,australia,FALSE,,,,0.057971014,0.086091283
756,21,0,"chicago, illinois, usa",english453,english,female,1548,usa,FALSE,,,,0.072463768,0.113995241
757,19,0,"raleigh, north carolina, usa",english454,english,female,1550,usa,FALSE,,,,0,0
758,29,0,"washington, dc, usa",english455,english,female,1552,usa,FALSE,,,,0.028985507,0.057130855
759,37,0,"lancashire, leyland, uk",english456,english,female,1554,uk,FALSE,,,,1,1
760,43,0,"syracuse, new york, usa",english457,english,male,1555,usa,FALSE,,,,0.028985507,0.043265132
761,22,0,"reno, nevada, usa",english458,english,female,1559,usa,FALSE,,,,0.086956522,0.151966874
762,19,0,"charlotte, north carolina, usa",english459,english,male,1560,usa,FALSE,,,,0.028985507,0.057130855
763,73,0,"creswell, north carolina, usa",english46,english,male,106,usa,FALSE,,,,0.043478261,0.070600414
764,19,0,"rutland, england, uk",english460,english,female,1561,uk,FALSE,,,,0.086956522,0.14146658
765,44,0,"poughkeepsie, new york, usa",english461,english,female,1563,usa,FALSE,,,,0,0
766,20,0,"paducah, kentucky, usa",english462,english,male,1564,usa,FALSE,,,,0.014492754,0.014492754
767,53,0,"brooklyn, new york, usa",english463,english,female,1571,usa,FALSE,,,,0,0
768,27,0,"ottawa, ontario, canada",english464,english,male,1618,canada,FALSE,,,,0.014492754,0.014285714
769,20,0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk,FALSE,,,,0.101449275,0.139676539
770,18,0,"portland, maine, usa",english466,english,male,1637,usa,FALSE,,,,0.028985507,0.043265132
771,23,1,"pozzuoli, italy",english467,english,male,1639,italy,FALSE,,,,0.014492754,0.028775467
772,30,0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa,FALSE,,,,0.043478261,0.071611253
773,22,0,"knoxville, tennessee, usa",english469,english,male,1641,usa,FALSE,,,,0.028985507,0.042650104
774,76,0,"plantersville, arkansas, usa",english47,english,female,107,usa,FALSE,,,,0.014492754,0.028775467
775,21,0,"leighton buzzard, uk",english470,english,male,1642,uk,FALSE,,,,0.202898551,0.311374616
776,26,0,"calgary, alberta, canada",english471,english,female,1648,canada,FALSE,,,,0,0
777,26,0,"rota, spain",english472,english,male,1649,spain,FALSE,,,,0.028985507,0.057130855
778,20,0,"nottingham, uk",english473,english,male,1650,uk,FALSE,,,,0.057971014,0.11258139
779,33,0,"rochester, minnesota, usa",english474,english,female,1656,usa,FALSE,,,,0,0
780,29,0,"ogden, utah, usa",english475,english,female,1657,usa,FALSE,,,,0.014492754,0.028775467
781,64,0,"manchester, new hampshire, usa",english476,english,female,1658,usa,FALSE,,,,0.028985507,0.043265132
782,31,0,"san diego, california, usa",english477,english,female,1659,usa,FALSE,,,,0.028985507,0.043265132
783,19,0,"sydney, nova scotia, canada",english478,english,male,1661,canada,FALSE,,,,0,0
784,64,0,"new york, new york, usa",english479,english,female,1664,usa,FALSE,,,,0.072463768,0.11258139
785,26,0,"port moresby, national capital district, papua new guinea",english48,english,male,108,papua new guinea,FALSE,,,,0.043478261,0.071611253
786,58,0,"winston-salem, north carolina, usa",english480,english,male,1665,usa,FALSE,,,,0.014492754,0.028775467
787,88,0,"stringtown, oklahoma, usa",english481,english,female,1666,usa,FALSE,,,,0.15942029,0.208502415
788,74,0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa,FALSE,,,,0,0
