,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
516,22.0,0.0,"jeffersonville, ohio, usa",english237,english,female,801,usa,False,,,,0.057971014492753624,0.09813664596273286
517,21.0,0.0,"vancouver, british  columbia, canada",english238,english,female,802,canada,False,,,,0.18840579710144928,0.28985507246376807
518,19.0,0.0,"fort kobbe, panama",english239,english,male,803,panama,False,,,,0.028985507246376812,0.05713085486242386
519,37.0,0.0,"glasgow, scotland, uk",english24,english,male,82,uk,False,,,,0.10144927536231885,0.15196687370600415
520,26.0,0.0,"guelph, ontario, canada",english240,english,male,815,canada,False,,,,0.043478260869565216,0.05713085486242386
521,52.0,0.0,"wanganui, new zealand",english241,english,female,817,new zealand,False,,,,0.057971014492753624,0.11258139046418825
522,77.0,0.0,"laurel, mississippi, usa",english242,english,female,818,usa,False,,,,0.07246376811594203,0.13967653854232298
523,27.0,0.0,"fredericton, new brunswick, canada",english243,english,male,820,canada,False,,,,0.07246376811594203,0.11399524118537752
524,23.0,0.0,"san francisco, california, usa",english244,english,male,821,usa,False,,,,0.028985507246376812,0.05713085486242386
525,25.0,0.0,"pittsburgh, pennsylvania, usa",english245,english,male,824,usa,False,,,,0.07246376811594203,0.12702472293265132
526,32.0,0.0,"los angeles, california, usa",english246,english,male,825,usa,False,,,,0.043478260869565216,0.0706004140786749
527,33.0,0.0,"prince rupert, british columbia, canada",english247,english,male,835,canada,False,,,,0.057971014492753624,0.11258139046418825
528,18.0,0.0,"philadelphia, pennsylvania, usa",english248,english,female,840,usa,False,,,,0.043478260869565216,0.0706004140786749
529,29.0,0.0,"boston, massachusetts, usa",english249,english,female,850,usa,False,,,,0.057971014492753624,0.11258139046418825
530,57.0,0.0,"atlanta, georgia, usa",english25,english,male,83,usa,False,,,,0.11594202898550725,0.20694799658994023
531,19.0,0.0,"chester, england, uk",english250,english,male,852,uk,False,,,,0.36231884057971014,0.5490916513574199
532,21.0,0.0,"mt. kisco, new york, usa",english251,english,male,855,usa,False,,,,0.057971014492753624,0.09953111679454385
533,25.0,0.0,"san jose ca, california, usa",english252,english,female,856,usa,False,,,,0.14492753623188406,0.23273657289002558
534,21.0,0.0,"dublin, ireland",english253,english,male,857,ireland,False,,,,0.07246376811594203,0.12525879917184268
535,39.0,0.0,"eugene, oregon, usa",english254,english,male,858,usa,False,,,,0.014492753623188406,0.028775467338794325
536,24.0,0.0,"oamaru, new zealand",english255,english,female,859,new zealand,False,,,,0.2318840579710145,0.3962732919254658
537,23.0,0.0,"laurinburg, north carolina, usa",english256,english,male,861,usa,False,,,,0.14492753623188406,0.22385730211817167
538,24.0,0.0,"san diego, california, usa",english257,english,male,863,usa,False,,,,0.028985507246376812,0.05713085486242386
539,24.0,0.0,"kilkenny, ireland",english258,english,male,869,ireland,False,,,,0.057971014492753624,0.09813664596273286
540,23.0,0.0,"singapore, singapore",english259,english,male,870,singapore,False,,,,0.3188405797101449,0.5016223231667749
541,71.0,0.0,"smith island, maryland, usa",english26,english,male,84,usa,False,,,,0.2028985507246377,0.3175803402646503
542,18.0,0.0,"phoenix, arizona, usa",english260,english,female,871,usa,False,,,,0.014492753623188406,0.028775467338794325
543,59.0,0.0,"forestville, maryland, usa",english261,english,female,875,usa,False,,,,0.2463768115942029,0.4236999147485081
544,60.0,0.0,"naylor, maryland, usa",english262,english,male,876,usa,False,,,,0.057971014492753624,0.09813664596273286
545,21.0,0.0,"oak forest, illinois, usa",english263,english,male,884,usa,False,,,,0.043478260869565216,0.08506616257088839
546,21.0,0.0,"freemont, california, usa",english264,english,male,889,usa,False,,,,0.043478260869565216,0.07161125319693096
547,31.0,0.0,"vancouver wa, washington, usa",english265,english,male,890,usa,False,,,,0.07246376811594203,0.12525879917184268
548,18.0,0.0,"san diego, california, usa",english266,english,male,899,usa,False,,,,0.07246376811594203,0.11399524118537752
549,66.0,0.0,"leeds, uk",english267,english,male,900,uk,False,,,,0.42028985507246375,0.6198622000475172
550,67.0,0.0,"leeds, uk",english268,english,female,901,uk,False,,,,0.2463768115942029,0.3962732919254658
551,22.0,0.0,"adelaide, australia",english269,english,female,902,australia,False,,,,0.10144927536231885,0.16391100224535615
552,37.0,0.0,"smith island, maryland, usa",english27,english,female,85,usa,False,,,,0.2318840579710145,0.3692407527579493
553,29.0,0.0,"cape town, south africa",english270,english,male,903,south africa,False,,,,0.2608695652173913,0.3779618127444214
554,32.0,0.0,"cape town, south africa",english271,english,female,904,south africa,False,,,,0.21739130434782608,0.3737060041407868
555,20.0,0.0,"dallas, texas, usa",english272,english,male,905,usa,False,,,,0.08695652173913043,0.15196687370600415
556,46.0,0.0,"blue bell, pennsylvania, usa",english273,english,male,907,usa,False,,,,0.028985507246376812,0.05713085486242386
557,25.0,0.0,"sydney, australia",english274,english,female,909,australia,False,,,,0.057971014492753624,0.09813664596273286
558,20.0,0.0,"clifton, new jersey, usa",english275,english,female,912,usa,False,,,,0.057971014492753624,0.09813664596273286
559,50.0,0.0,"chattanooga, tennessee, usa",english276,english,female,918,usa,False,,,,0.14492753623188406,0.24045723617064707
560,48.0,0.0,"hudson, new york, usa",english277,english,female,919,usa,False,,,,0.043478260869565216,0.0706004140786749
561,18.0,0.0,"augusta, georgia, usa",english278,english,female,921,usa,False,,,,0.14492753623188406,0.2438563327032136
562,30.0,0.0,"singapore, singapore",english279,english,female,922,singapore,False,,,,0.028985507246376812,0.05713085486242386
563,54.0,0.0,"toronto, ontario, canada",english28,english,male,86,canada,False,,,,0.057971014492753624,0.09813664596273286
564,19.0,0.0,"ramsey, isle of man",english280,english,female,935,isle of man,False,,,,0.11594202898550725,0.20414078674948244
565,23.0,0.0,"ramsey mn, minnesota, usa",english281,english,male,937,usa,False,,,,0.043478260869565216,0.0706004140786749
566,20.0,0.0,"tampa, florida, usa",english282,english,male,939,usa,False,,,,0.043478260869565216,0.08506616257088839
567,18.0,0.0,"pelham, new york, usa",english283,english,male,951,usa,False,,,,0.11594202898550725,0.21844150388573824
568,33.0,0.0,"gainesville, florida, usa",english284,english,male,952,usa,False,,,,0.014492753623188406,0.01449275362318836
569,50.0,0.0,"melbourne, australia",english285,english,male,961,australia,False,,,,0.043478260869565216,0.08506616257088839
570,21.0,0.0,"beaumont, texas, usa",english286,english,female,977,usa,False,,,,0.07246376811594203,0.13967653854232298
571,27.0,0.0,"singapore, singapore",english287,english,female,981,singapore,False,,,,0.15942028985507245,0.27929606625258796
572,26.0,0.0,"st. louis, missouri, usa",english288,english,female,982,usa,False,,,,0.014492753623188406,0.028775467338794325
573,19.0,0.0,"fairfax, virginia, usa",english289,english,female,983,usa,False,,,,0.0,0.0
574,54.0,0.0,"lindsay, ontario, canada",english29,english,female,87,canada,False,,,,0.028985507246376812,0.05713085486242386
575,20.0,0.0,"duluth, georgia, usa",english290,english,male,986,usa,False,,,,0.14492753623188406,0.22385730211817167
576,18.0,0.0,"belize city, belize",english291,english,male,1026,belize,False,,,,0.057971014492753624,0.09813664596273286
577,38.0,0.0,"kansas city, missouri, usa",english292,english,male,1051,usa,False,,,,0.043478260869565216,0.07161125319693096
578,22.0,0.0,"billings, montana, usa",english293,english,female,1052,usa,False,,,,0.028985507246376812,0.05713085486242386
579,19.0,0.0,"naracoorte, australia",english294,english,female,1060,australia,False,,,,0.10144927536231885,0.12083822953388179
580,25.0,0.0,"airdrie, alberta, canada",english295,english,male,1067,canada,False,,,,0.014492753623188406,0.028775467338794325
581,18.0,0.0,"edmonton, alberta, canada",english296,english,female,1070,canada,False,,,,0.10144927536231885,0.18073316283034957
582,19.0,0.0,"lindenhurst, new york, usa",english297,english,male,1071,usa,False,,,,0.14492753623188406,0.1992178513917644
583,22.0,0.0,"lismore, new south wales, australia",english298,english,male,1072,australia,False,,,,0.13043478260869565,0.22960662525879916
584,59.0,0.0,"windsor, ontario, canada",english299,english,male,1075,canada,False,,,,0.0,0.0
585,26.0,0.0,"brisbane, australia",english3,english,female,88,australia,False,,,,0.028985507246376812,0.05713085486242386
586,30.0,0.0,"st. mary's, ontario, canada",english30,english,female,89,canada,False,,,,0.043478260869565216,0.07161125319693096
587,18.0,0.0,"dublin, ireland",english300,english,male,1076,ireland,False,,,,0.028985507246376812,0.04326513213981242
588,41.0,0.0,"toronto, ontario, canada",english301,english,male,1078,canada,False,,,,0.0,0.0
589,22.0,0.0,"melbourne, australia",english302,english,male,1085,australia,False,,,,0.043478260869565216,0.0706004140786749
590,45.0,0.0,"anaheim, california, usa",english303,english,female,1086,usa,False,,,,0.043478260869565216,0.0706004140786749
591,20.0,0.0,"clare, ireland",english304,english,female,1088,ireland,False,,,,0.13043478260869565,0.20948616600790515
592,24.0,0.0,"la paz, bolivia",english305,english,female,1094,bolivia,False,,,,0.2463768115942029,0.3224167137210615
593,24.0,0.0,"london, uk",english306,english,female,1093,uk,False,,,,0.13043478260869565,0.20108695652173914
594,48.0,0.0,"alexandria, va, usa",english307,english,male,1100,usa,False,,,,0.057971014492753624,0.09813664596273286
595,34.0,0.0,"cardiff, wales, uk",english308,english,male,1101,uk,False,,,,0.15942028985507245,0.2580988917306053
596,44.0,0.0,"dunedin, new zealand",english309,english,female,1105,new zealand,False,,,,0.08695652173913043,0.12318840579710144
597,31.0,0.0,"st. augustine, trinidad",english31,english,female,90,trinidad,False,,,,0.15942028985507245,0.2723339822626001
598,37.0,0.0,"oxford, uk",english310,english,female,1108,uk,False,,,,0.15942028985507245,0.19431731502669725
599,38.0,0.0,"detroit, michigan, usa",english311,english,female,1110,usa,False,,,,0.028985507246376812,0.05713085486242386
600,40.0,0.0,"edmonton, alberta, canada",english312,english,female,1113,canada,False,,,,0.028985507246376812,0.05713085486242386
601,28.0,0.0,"silver spring, maryland, usa",english313,english,male,1119,usa,False,,,,0.11594202898550725,0.21844150388573824
602,26.0,0.0,"memphis, tennessee, usa",english314,english,female,1120,usa,False,,,,0.14492753623188406,0.24045723617064707
603,25.0,0.0,"los angeles, california, usa",english315,english,male,1121,usa,False,,,,0.15942028985507245,0.26885108170552396
604,33.0,0.0,"sacramento, california, usa",english316,english,male,1122,usa,False,,,,0.028985507246376812,0.04326513213981242
605,26.0,0.0,"burlington, vermont, usa",english317,english,male,1132,usa,False,,,,0.057971014492753624,0.09813664596273286
606,46.0,0.0,"sarnia, ontario, canada",english318,english,male,1137,canada,False,,,,0.028985507246376812,0.05713085486242386
607,29.0,0.0,"grimsby, lincolnshire, uk",english319,english,male,1138,uk,False,,,,0.36231884057971014,0.5282051282051282
608,50.0,0.0,"fresno, california, usa",english32,english,female,91,usa,False,,,,0.10144927536231885,0.1559068950373298
609,59.0,0.0,"maryland county, liberia",english320,english,female,1162,liberia,False,,,,1.0,1.0
610,52.0,0.0,"brooklyn, new york, usa",english321,english,male,1163,usa,False,,,,0.07246376811594203,0.11258139046418825
611,29.0,0.0,"yorkton, saskatchewan, canada",english322,english,male,1172,canada,False,,,,0.028985507246376812,0.05713085486242386
612,31.0,0.0,"regina, saskatchewan, canada",english323,english,female,1173,canada,False,,,,0.014492753623188406,0.028775467338794325
613,28.0,0.0,"st. marys, ontario, canada",english324,english,male,1174,canada,False,,,,0.14492753623188406,0.23273657289002558
614,32.0,0.0,"reading, pennsylvania, usa",english325,english,male,1176,usa,False,,,,0.07246376811594203,0.12525879917184268
615,53.0,0.0,"fairborn, ohio, usa",english326,english,male,1188,usa,False,,,,0.057971014492753624,0.09953111679454385
616,27.0,0.0,"dunedin, florida, usa",english327,english,male,1205,usa,False,,,,0.0,0.0
617,23.0,0.0,"hollywood, florida, usa",english328,english,female,1206,usa,False,,,,0.057971014492753624,0.08506616257088839
618,21.0,0.0,"boise, idaho, usa",english329,english,female,1207,usa,False,,,,0.07246376811594203,0.12525879917184268
619,21.0,0.0,"san diego, california, usa",english33,english,male,92,usa,False,,,,0.07246376811594203,0.12525879917184268
620,18.0,0.0,"augusta, georgia, usa",english330,english,female,1208,usa,False,,,,0.028985507246376812,0.05713085486242386
621,28.0,0.0,"perth, australia",english331,english,female,1209,australia,False,,,,0.08695652173913043,0.13967653854232298
622,20.0,0.0,"baltimore, maryland, usa",english332,english,female,1212,usa,False,,,,0.043478260869565216,0.0706004140786749
623,32.0,0.0,"spokane, washington, usa",english333,english,female,1214,usa,False,,,,0.08695652173913043,0.15409207161125316
624,18.0,0.0,"derby, england, uk",english334,english,female,1215,uk,False,,,,0.14492753623188406,0.2438563327032136
625,6.0,0.0,"washington, district of columbia, usa",english335,english,male,1216,usa,False,,,,0.43478260869565216,0.6294896030245747
626,46.0,0.0,"baltimore, maryland, usa",english336,english,female,1217,usa,False,,,,0.07246376811594203,0.12525879917184268
627,84.0,0.0,"jersey city, new jersey, usa",english337,english,female,1218,usa,False,,,,0.043478260869565216,0.08506616257088839
628,53.0,0.0,"sydney, australia",english338,english,female,1219,australia,False,,,,0.057971014492753624,0.09813664596273286
629,54.0,0.0,"chicago, illinois, usa",english339,english,male,1220,usa,False,,,,0.043478260869565216,0.08506616257088839
630,18.0,0.0,"ronkonkoma, new york, usa",english34,english,female,93,usa,False,,,,0.15942028985507245,0.27929606625258796
631,19.0,0.0,"charleston, west virginia, usa",english340,english,male,1222,usa,False,,,,0.14492753623188406,0.25465838509316774
632,23.0,0.0,"new york, new york, usa",english341,english,female,1224,usa,False,,,,0.11594202898550725,0.20694799658994023
633,33.0,0.0,"kansas city, missouri, usa",english342,english,male,1225,usa,False,,,,0.043478260869565216,0.0706004140786749
634,23.0,0.0,"portland, maine, usa",english343,english,male,1226,usa,False,,,,0.028985507246376812,0.05713085486242386
635,19.0,0.0,"lumberton, north carolina, usa",english344,english,female,1232,usa,False,,,,0.028985507246376812,0.05713085486242386
636,20.0,0.0,"kansas city, missouri, usa",english345,english,male,1233,usa,False,,,,0.043478260869565216,0.05775470473718369
637,60.0,0.0,"east hartford, connecticut, usa",english346,english,male,1235,usa,False,,,,0.057971014492753624,0.09813664596273286
638,22.0,0.0,"burnsville, minnesota, usa",english347,english,female,1236,usa,False,,,,0.028985507246376812,0.05713085486242386
639,20.0,0.0,"las pinas, philippines",english348,english,female,1237,philippines,False,,,,0.10144927536231885,0.17826086956521747
640,24.0,0.0,"warrenton, virginia, usa",english349,english,female,1239,usa,False,,,,0.07246376811594203,0.12525879917184268
641,60.0,0.0,"milwaukee, wisconsin, usa",english35,english,female,94,usa,False,,,,0.0,0.0
642,18.0,0.0,"polesworth, staffordshire, uk",english350,english,female,1241,uk,False,,,,0.2608695652173913,0.43205208989708044
643,37.0,0.0,"carthage, missouri, usa",english351,english,male,1242,usa,False,,,,0.07246376811594203,0.11258139046418825
644,25.0,0.0,"singapore, singapore",english352,english,male,1243,singapore,False,,,,0.2028985507246377,0.3368034292712798
645,18.0,0.0,"saskatoon, saskatchewan, canada",english353,english,male,1246,canada,False,,,,0.08695652173913043,0.15196687370600415
646,23.0,0.0,"christchurch, new zealand",english354,english,female,1250,new zealand,False,,,,0.11594202898550725,0.20694799658994023
647,19.0,0.0,"los angeles, california, usa",english355,english,male,1256,usa,False,,,,0.014492753623188406,0.01449275362318836
648,23.0,0.0,"morden, manitoba, canada",english356,english,female,1257,canada,False,,,,0.043478260869565216,0.0706004140786749
649,24.0,0.0,"alto, georgia, usa",english357,english,male,1258,usa,False,,,,0.07246376811594203,0.12525879917184268
650,19.0,0.0,"fredericton, new brunswick, canada",english358,english,male,1259,canada,False,,,,0.17391304347826086,0.2723339822626001
651,32.0,0.0,"sackville, new brunswick, canada",english359,english,male,1276,canada,False,,,,0.057971014492753624,0.09813664596273286
652,60.0,0.0,"arcadia, wisconsin, usa",english36,english,male,95,usa,False,,,,0.028985507246376812,0.05713085486242386
653,19.0,0.0,"erie, pennsylvania, usa",english360,english,female,1277,usa,False,,,,0.043478260869565216,0.0706004140786749
654,20.0,0.0,"burnsville, minnesota, usa",english361,english,female,1280,usa,False,,,,0.014492753623188406,0.028775467338794325
655,21.0,0.0,"cork, ireland",english362,english,male,1281,ireland,False,,,,0.10144927536231885,0.17826086956521747
656,20.0,0.0,"castle donington, uk",english363,english,male,1287,uk,False,,,,0.15942028985507245,0.2580988917306053
657,28.0,0.0,"sydney, australia",english364,english,female,1288,australia,False,,,,0.057971014492753624,0.09813664596273286
658,52.0,0.0,"oxford, uk",english365,english,male,1292,uk,False,,,,0.057971014492753624,0.08506616257088839
659,25.0,0.0,"bournesmouth, uk",english366,english,female,1293,uk,False,,,,0.043478260869565216,0.08506616257088839
660,25.0,0.0,"birkenhead, uk",english367,english,female,1294,uk,False,,,,0.08695652173913043,0.15409207161125316
661,43.0,0.0,"strattford-on-avon, uk",english368,english,male,1295,uk,False,,,,0.043478260869565216,0.0706004140786749
662,27.0,0.0,"mcminnville, oregon, usa",english369,english,male,1297,usa,False,,,,0.0,0.0
663,28.0,0.0,"yole, india",english37,english,female,96,india,False,,,,0.043478260869565216,0.05775470473718369
664,22.0,0.0,"pondicherry, india",english370,english,male,1302,india,False,,,,0.028985507246376812,0.05713085486242386
665,27.0,0.0,"colorado springs, colorado, usa",english371,english,female,1303,usa,False,,,,0.028985507246376812,0.05713085486242386
666,80.0,0.0,"christiansburg, virginia, usa",english372,english,male,1307,usa,False,,,,0.028985507246376812,0.05713085486242386
667,22.0,0.0,"russellville, kentucky, usa",english373,english,male,1308,usa,False,,,,0.043478260869565216,0.0706004140786749
668,36.0,0.0,"milford haven, wales, uk",english374,english,male,1310,uk,False,,,,0.10144927536231885,0.17826086956521747
669,28.0,0.0,"manchester, connecticut, usa",english375,english,male,1312,usa,False,,,,0.028985507246376812,0.05713085486242386
670,46.0,0.0,"pasadena, california, usa",english376,english,male,1315,usa,False,,,,0.057971014492753624,0.08369054909165141
671,32.0,0.0,"trenton, michigan, usa",english377,english,female,1319,usa,False,,,,0.08695652173913043,0.15409207161125316
672,38.0,0.0,"silver spring, maryland, usa",english378,english,female,1320,usa,False,,,,0.08695652173913043,0.16635160680529315
673,43.0,0.0,"summit, new jersey, usa",english379,english,male,1321,usa,False,,,,0.057971014492753624,0.09813664596273286
674,27.0,0.0,"littlehampton, uk",english38,english,male,97,uk,False,,,,0.07246376811594203,0.12525879917184268
675,34.0,0.0,"roanoke, virginia, usa",english380,english,female,1323,usa,False,,,,0.07246376811594203,0.11083894672382122
676,85.0,0.0,"pike county, kentucky, usa",english381,english,male,1324,usa,False,,,,0.13043478260869565,0.2438563327032136
677,34.0,0.0,"arlington, virginia, usa",english382,english,male,1325,usa,False,,,,0.2318840579710145,0.2346014492753623
678,32.0,0.0,"washington, district of columbia, usa",english383,english,female,1326,usa,False,,,,0.08695652173913043,0.13967653854232298
679,57.0,0.0,"williamson, west virginia, usa",english384,english,male,1327,usa,False,,,,0.057971014492753624,0.08369054909165141
680,77.0,0.0,"mcveigh, kentucky, usa",english385,english,female,1328,usa,False,,,,0.08695652173913043,0.13967653854232298
681,56.0,0.0,"los angeles, california, usa",english386,english,female,1330,usa,False,,,,0.057971014492753624,0.09813664596273286
682,21.0,0.0,"lancaster, california, usa",english387,english,female,1331,usa,False,,,,0.10144927536231885,0.17826086956521747
683,70.0,0.0,"bluefield, west virginia, usa",english388,english,female,1332,usa,False,,,,0.2898550724637681,0.4690753214941825
684,71.0,0.0,"aldie, virginia, usa",english389,english,female,1333,usa,False,,,,0.2608695652173913,0.3962732919254658
685,59.0,0.0,"new orleans, louisiana, usa",english39,english,female,98,usa,False,,,,0.10144927536231885,0.18073316283034957
686,74.0,0.0,"milwaukee, wisconsin, usa",english390,english,male,1334,usa,False,,,,0.014492753623188406,0.028775467338794325
687,84.0,0.0,"milton, florida, usa",english391,english,female,1335,usa,False,,,,0.2753623188405797,0.3911030595813205
688,62.0,0.0,"warrenton, virginia, usa",english392,english,male,1336,usa,False,,,,1.0,1.0
689,58.0,0.0,"washington, district of columbia, usa",english393,english,female,1337,usa,False,,,,0.057971014492753624,0.08369054909165141
690,82.0,0.0,"aiken, south carolina, usa",english394,english,female,1339,usa,False,,,,0.14492753623188406,0.25465838509316774
691,39.0,0.0,"alexandria, virginia, usa",english395,english,male,1340,usa,False,,,,0.13043478260869565,0.20414078674948244
692,48.0,0.0,"orange, virginia, usa",english396,english,female,1341,usa,False,,,,0.14492753623188406,0.25465838509316774
693,76.0,0.0,"wadesboro, north carolina, usa",english397,english,female,1342,usa,False,,,,0.2463768115942029,0.34116725421073246
694,83.0,0.0,"salisbury, north carolina, usa",english398,english,female,1343,usa,False,,,,0.2608695652173913,0.43205208989708044
695,80.0,0.0,"la grange, georgia, usa",english399,english,female,1345,usa,False,,,,0.30434782608695654,0.42890716803760276
696,53.0,0.0,"saint anne's bay, jamaica",english4,english,female,99,jamaica,False,,,,0.08695652173913043,0.12318840579710144
697,53.0,0.0,"dudley, uk",english40,english,male,100,uk,False,,,,0.08695652173913043,0.15196687370600415
698,59.0,0.0,"shanklin, isle of wight, uk",english400,english,female,1348,uk,False,,,,0.057971014492753624,0.09813664596273286
699,26.0,0.0,"lucerne, switzerland",english401,english,male,1349,switzerland,False,,,,0.08695652173913043,0.13967653854232298
700,26.0,0.0,"canberra, australia",english402,english,female,1350,australia,False,,,,0.057971014492753624,0.09953111679454385
701,29.0,0.0,"sydney, australia",english403,english,female,1351,australia,False,,,,0.13043478260869565,0.21844150388573824
702,29.0,0.0,"windsor, australia",english404,english,male,1352,australia,False,,,,0.057971014492753624,0.11258139046418825
703,32.0,0.0,"geelong, australia",english405,english,female,1353,australia,False,,,,0.0,0.0
704,24.0,0.0,"pensacola, florida, usa",english406,english,female,1358,usa,False,,,,0.10144927536231885,0.18073316283034957
705,47.0,0.0,"windsor, ontario, canada",english407,english,male,1360,canada,False,,,,0.028985507246376812,0.05713085486242386
706,64.0,0.0,"lynwood, california, usa",english408,english,male,1361,usa,False,,,,0.10144927536231885,0.16635160680529315
707,60.0,0.0,"maitland, australia",english409,english,female,1362,australia,False,,,,0.08695652173913043,0.13757909777505617
708,44.0,0.0,"wellington, new zealand",english41,english,male,101,new zealand,False,,,,0.07246376811594203,0.11258139046418825
709,35.0,0.0,"hamilton, new zealand",english410,english,male,1363,new zealand,False,,,,0.11594202898550725,0.1951113995241185
710,26.0,0.0,"washington, district of columbia, usa",english411,english,female,1371,usa,False,,,,0.014492753623188406,0.028775467338794325
711,31.0,0.0,"washington, district of columbia, usa",english412,english,female,1372,usa,False,,,,0.11594202898550725,0.1898346601347214
712,20.0,0.0,"manchester, england, uk",english413,english,female,1373,uk,False,,,,0.07246376811594203,0.11258139046418825
713,30.0,0.0,"woonsocket, rhode island, usa",english414,english,female,1374,usa,False,,,,0.057971014492753624,0.09953111679454385
714,32.0,0.0,"woonsocket, rhode island, usa",english415,english,male,1375,usa,False,,,,0.2898550724637681,0.4510320597277119
715,34.0,0.0,"sydney, australia",english416,english,male,1377,australia,False,,,,0.10144927536231885,0.1926065952530981
716,20.0,0.0,"cardiff, wales, uk",english417,english,female,1380,uk,False,,,,0.13043478260869565,0.21535007144315177
717,29.0,0.0,"arlington, virginia",english418,english,male,1384,virginia,False,,,,0.043478260869565216,0.07161125319693096
718,27.0,0.0,"youngstown, ohio, usa",english419,english,male,1385,usa,False,,,,0.043478260869565216,0.08506616257088839
719,65.0,0.0,"nigel, south africa",english42,english,male,102,south africa,False,,,,0.08695652173913043,0.15196687370600415
720,21.0,0.0,"auckland, new zealand",english420,english,male,1387,new zealand,False,,,,0.2463768115942029,0.4047764849969382
721,38.0,0.0,"landstuhl, germany",english421,english,male,1388,germany,False,,,,0.028985507246376812,0.05713085486242386
722,31.0,0.0,"rochester, new york, usa",english422,english,male,1390,usa,False,,,,0.028985507246376812,0.05713085486242386
723,24.0,0.0,"baltimore, maryland, usa",english423,english,female,1395,usa,False,,,,0.11594202898550725,0.21844150388573824
724,75.0,0.0,"danville, virginia, usa",english424,english,male,1409,usa,False,,,,0.17391304347826086,0.2894468258828332
725,31.0,0.0,"danville, virginia, usa",english425,english,male,1410,usa,False,,,,0.014492753623188406,0.028775467338794325
726,30.0,0.0,"florence, south carolina, usa",english426,english,female,1411,usa,False,,,,0.08695652173913043,0.13967653854232298
727,68.0,0.0,"hanover, pennsylvania, usa",english427,english,female,1412,usa,False,,,,0.028985507246376812,0.05713085486242386
728,55.0,0.0,"kingstree, south carolina, usa",english428,english,female,1413,usa,False,,,,0.043478260869565216,0.07161125319693096
729,19.0,0.0,"philadelphia, pennsylvania, usa",english429,english,female,1416,usa,False,,,,0.11594202898550725,0.1926065952530981
730,47.0,0.0,"vancouver, british columbia, canada",english43,english,male,103,canada,False,,,,0.057971014492753624,0.09813664596273286
731,23.0,0.0,"melbourne, australia",english430,english,female,1419,australia,False,,,,0.2028985507246377,0.33162830349531114
732,23.0,0.0,"green bay, wisconsin, usa",english431,english,female,1423,usa,False,,,,0.10144927536231885,0.18073316283034957
733,22.0,0.0,"dublin, ireland",english432,english,female,1428,ireland,False,,,,0.07246376811594203,0.12525879917184268
734,32.0,0.0,"gladwin, michigan, usa",english433,english,female,1430,usa,False,,,,0.07246376811594203,0.12525879917184268
735,24.0,0.0,"kansas city, kansas, usa",english434,english,male,1469,usa,False,,,,0.10144927536231885,0.16391100224535615
736,20.0,0.0,"palm springs, california, usa",english435,english,female,1471,usa,False,,,,0.10144927536231885,0.1926065952530981
737,19.0,0.0,"freeport, the bahamas",english436,english,female,1475,the bahamas,False,,,,0.36231884057971014,0.5553359683794467
738,21.0,0.0,"cleveland, ohio, usa",english437,english,male,1477,usa,False,,,,0.07246376811594203,0.13967653854232298
739,20.0,0.0,"houston, texas, usa",english438,english,female,1492,usa,False,,,,0.043478260869565216,0.0706004140786749
740,18.0,0.0,"richmond, british columbia, canada",english439,english,female,1493,canada,False,,,,0.028985507246376812,0.05713085486242386
741,63.0,0.0,"winston salem, north carolina, usa",english44,english,female,104,usa,False,,,,0.08695652173913043,0.15409207161125316
742,22.0,0.0,"glasgow, scotland, uk",english440,english,female,1502,uk,False,,,,0.3188405797101449,0.49569418189455994
743,19.0,0.0,"oquawka, illinois, usa",english441,english,female,1524,usa,False,,,,0.014492753623188406,0.028775467338794325
744,23.0,0.0,"salisbury mills, new york, usa",english442,english,male,1528,usa,False,,,,0.13043478260869565,0.20948616600790515
745,31.0,0.0,"fort collins, colorado, usa",english443,english,male,1530,usa,False,,,,0.07246376811594203,0.13967653854232298
746,24.0,0.0,"anniston, alabama, usa",english444,english,male,1531,usa,False,,,,0.08695652173913043,0.15196687370600415
747,60.0,0.0,"san francisco, california, usa",english445,english,male,1532,usa,False,,,,0.028985507246376812,0.04265010351966869
748,23.0,0.0,"moorhead, minnesota, usa",english446,english,female,1533,usa,False,,,,0.043478260869565216,0.08506616257088839
749,21.0,0.0,"hartford, connecticut, usa",english447,english,male,1534,usa,False,,,,0.057971014492753624,0.09813664596273286
750,20.0,0.0,"isle of arran, scotland, uk",english448,english,male,1536,uk,False,,,,0.2318840579710145,0.3831796223100572
751,27.0,0.0,"barton, vermont, usa",english449,english,male,1538,usa,False,,,,0.11594202898550725,0.20414078674948244
752,52.0,0.0,"pine bluff, arkansas, usa",english45,english,male,105,usa,False,,,,0.2608695652173913,0.4236999147485081
753,26.0,0.0,"windsor, uk",english450,english,male,1544,uk,False,,,,0.463768115942029,0.6780379041248606
754,44.0,0.0,"hazlehurst, georgia, usa",english451,english,male,1546,usa,False,,,,0.028985507246376812,0.05713085486242386
755,24.0,0.0,"newcastle, australia",english452,english,male,1547,australia,False,,,,0.11594202898550725,0.1951113995241185
756,21.0,0.0,"chicago, illinois, usa",english453,english,female,1548,usa,False,,,,0.13043478260869565,0.21844150388573824
757,19.0,0.0,"raleigh, north carolina, usa",english454,english,female,1550,usa,False,,,,0.08695652173913043,0.15196687370600415
